asap1_id,Region,Rain,Drought,Country,Continent,name1_shr,km2_tot,km2_crop,km2_range,aezmedian
628,Bangka Belitung,2.0,0.0,Indonesia,Asia,Bangka Belitung,16211.0,5175.0,2.0,
629,Turkana,0.0,0.0,Kenya,Africa,Turkana,58335.0,85.0,43679.0,312.0
630,Doukkala - Abda,7.0,9.0,Morocco,Africa,Doukkala - Abda,14399.0,11469.0,625.0,212.0
631,Taza,11.0,6.0,Morocco,Africa,Taza,21609.0,3794.0,18540.0,213.0
632,Northern Darfur,3.0,8.0,Sudan,Africa,Northern Darfur,316529.0,14425.0,100800.0,311.0
633,Dayr_Az_Zor,10.0,12.0,Syria,Asia,Dayr_Az_Zor,27307.0,2147.0,0.0,
634,West Finland,10.0,4.0,Finland,Europe,West Finland,78385.0,14071.0,27.0,
635,Maluku Utara,21.0,0.0,Indonesia,Asia,Maluku Utara,38707.0,853.0,16.0,
636,Alsace,9.0,0.0,France,Europe,Alsace,8320.0,3454.0,1790.0,
637,Aquitaine,6.0,0.0,France,Europe,Aquitaine,41686.0,16389.0,12452.0,
638,Israel,7.0,3.0,Israel,Asia,Israel,20720.0,6260.0,1776.0,211.0
639,Auvergne,12.0,3.0,France,Europe,Auvergne,26147.0,6476.0,21391.0,
640,Bhutan,9.0,1.0,Bhutan,Asia,Bhutan,37674.0,28.0,4389.0,
641,Basse-Normandie,21.0,0.0,France,Europe,Basse-Normandie,17777.0,7190.0,15242.0,
642,Franche-Comte,11.0,0.0,France,Europe,Franche-Comte,16273.0,4629.0,9673.0,
643,Bourgogne,12.0,2.0,France,Europe,Bourgogne,31732.0,12199.0,17457.0,
644,Haute-Normandie,25.0,2.0,France,Europe,Haute-Normandie,12360.0,6953.0,6443.0,
645,Bretagne,5.0,0.0,France,Europe,Bretagne,27486.0,19055.0,10643.0,
646,Centre,18.0,4.0,France,Europe,Centre,39524.0,24102.0,13439.0,
647,Nord Pas Cala,21.0,2.0,France,Europe,Nord Pas Cala,12426.0,7905.0,5035.0,
648,Champagne,21.0,0.0,France,Europe,Champagne,25720.0,14121.0,8490.0,
649,Brunei,0.0,0.0,Brunei,Asia,Brunei,5899.0,2.0,0.0,
650,Languedoc R.,12.0,0.0,France,Europe,Languedoc R.,27710.0,9047.0,7977.0,
652,Lorraine,24.0,0.0,France,Europe,Lorraine,23653.0,8389.0,13359.0,
653,Cayenne,0.0,0.0,French Guiana,Africa,Cayenne,42448.0,25.0,79.0,
654,Midi-Pyrenees,24.0,1.0,France,Europe,Midi-Pyrenees,45441.0,22092.0,19739.0,
655,Cyprus,18.0,6.0,Cyprus,Europe,Cyprus,9249.0,4398.0,778.0,
656,Pays-de-la-Loire,19.0,0.0,France,Europe,Pays-de-la-Loire,32253.0,18787.0,21817.0,
657,Estonia,8.0,0.0,Estonia,Europe,Estonia,45181.0,11312.0,10938.0,
658,Para,8.0,0.0,Brazil,South America,Para,1234541.0,52208.0,24313.0,
659,Picardie,21.0,2.0,France,Europe,Picardie,19533.0,13171.0,5086.0,
660,Saint Laurent M.,0.0,0.0,French Guiana,Africa,Saint Laurent M.,40944.0,51.0,17.0,
661,Poitou-Charentes,20.0,0.0,France,Europe,Poitou-Charentes,25647.0,17326.0,9002.0,
662,New South Wales,6.0,10.0,Australia,Oceania,New South Wales,800921.0,82801.0,57193.0,
663,,,,,,Unit unavailable,6929.0,0.0,0.0,
664,Provence,11.0,0.0,France,Europe,Provence,31627.0,6717.0,9211.0,
665,French Polynesia,0.0,0.0,French Polynesia,Oceania,French Polynesia,1691.0,0.0,0.0,
666,Rhone-Alpes,7.0,4.0,France,Europe,Rhone-Alpes,45095.0,11569.0,23796.0,
667,Comoros,0.0,0.0,Comoros,Africa,Comoros,1647.0,0.0,0.0,314.0
668,Armenia,33.0,6.0,Armenia,Europe,Armenia,29634.0,9666.0,13431.0,
669,Belize,14.0,0.0,Belize,North America,Belize,21851.0,1481.0,2647.0,
670,Denmark,16.0,0.0,Denmark,Europe,Denmark,43538.0,31654.0,2406.0,
671,Bulgaria,32.0,2.0,Bulgaria,Europe,Bulgaria,111300.0,53768.0,30963.0,
672,Croatia,11.0,7.0,Croatia,Europe,Croatia,55457.0,19755.0,14504.0,
673,Fiji,0.0,0.0,Fiji,Oceania,Fiji,16401.0,0.0,43.0,
674,China/India,0.0,0.0,China/India,Asia,China/India,3526.0,0.0,2604.0,
675,Dominican R.,15.0,1.0,Dominican R.,North America,Dominican R.,47937.0,19708.0,10839.0,
676,,,,,,El Salvador,20838.0,11130.0,5330.0,
678,Ireland,5.0,0.0,Ireland,Europe,Ireland,69361.0,8686.0,54169.0,
679,Gambia,6.0,2.0,Gambia,Africa,Gambia,11203.0,2620.0,1758.0,312.0
681,Iceland,0.0,0.0,Iceland,Europe,Iceland,102390.0,70.0,13385.0,
682,Mauritius,0.0,0.0,Mauritius,Africa,Mauritius,1862.0,0.0,0.0,
683,Jamaica,13.0,1.0,Jamaica,North America,Jamaica,10958.0,1863.0,1258.0,
684,,,,,,Unit unavailable,9938.0,0.0,19.0,312.0
685,Batna,9.0,5.0,Algeria,Africa,Batna,12141.0,3098.0,9513.0,222.0
686,Luxembourg,4.0,0.0,Luxembourg,Europe,Luxembourg,2621.0,1028.0,1115.0,
687,Martinique,0.0,0.0,Martinique,Africa,Martinique,1101.0,0.0,153.0,
688,Moldova,21.0,14.0,Moldova,Europe,Moldova,33798.0,30585.0,1109.0,
689,Trinidad Tobago,0.0,0.0,Trinidad Tobago,North America,Trinidad Tobago,5131.0,0.0,795.0,
690,Réunion,0.0,0.0,Réunion,Africa,RÃ©union,2504.0,0.0,0.0,
691,Samoa,0.0,0.0,Samoa,Oceania,Samoa,2830.0,0.0,0.0,
692,Tay Ninh,10.0,0.0,Viet Nam,Asia,Tay Ninh,4019.0,3353.0,22.0,
693,Slovenia,9.0,0.0,Slovenia,Europe,Slovenia,20320.0,5881.0,5668.0,
694,South Georgia,0.0,0.0,South Georgia,South America,South Georgia,3544.0,0.0,56.0,
695,eSwatini,13.0,5.0,eSwatini,Africa,Swaziland,17290.0,5155.0,4817.0,312.0
696,Baghlan,9.0,0.0,Afghanistan,Asia,Baghlan,17817.0,2754.0,15313.0,
697,Kampong Thom,5.0,2.0,Cambodia,Asia,Kampong Thom,12455.0,3453.0,773.0,
698,Switzerland,10.0,0.0,Switzerland,Europe,Switzerland,41416.0,8145.0,18659.0,
699,Timor-Leste,19.0,0.0,Timor-Leste,Asia,Timor-Leste,14741.0,3888.0,0.0,
700,Vanuatu,0.0,0.0,Vanuatu,Oceania,Vanuatu,11305.0,0.0,77.0,
701,Nuristan,0.0,0.0,Afghanistan,Asia,Nuristan,8989.0,79.0,7487.0,
702,West Bank,4.0,7.0,West Bank,Europe,West Bank,5862.0,81.0,3417.0,
703,Badakhshan,11.0,0.0,Afghanistan,Asia,Badakhshan,43425.0,3528.0,34044.0,
704,Chlef,15.0,6.0,Algeria,Africa,Chlef,4047.0,2150.0,2567.0,213.0
705,Kapisa,25.0,2.0,Afghanistan,Asia,Kapisa,1883.0,319.0,1709.0,
706,Jilin Sheng,15.0,0.0,China,Asia,Jilin Sheng,191690.0,75496.0,20082.0,
707,Khost,19.0,7.0,Afghanistan,Asia,Khost,4286.0,587.0,3606.0,
708,Kunar,12.0,4.0,Afghanistan,Asia,Kunar,4848.0,328.0,2994.0,
709,Kunduz,13.0,7.0,Afghanistan,Asia,Kunduz,7908.0,2754.0,2374.0,
710,Laghman,30.0,1.0,Afghanistan,Asia,Laghman,3837.0,236.0,2811.0,
711,Minas Gerais,15.0,0.0,Brazil,South America,Minas Gerais,586548.0,194642.0,130162.0,
712,Nimroz,0.0,0.0,Afghanistan,Asia,Nimroz,40577.0,887.0,116.0,
713,Annaba,3.0,9.0,Algeria,Africa,Annaba,1392.0,576.0,449.0,213.0
714,Djelfa,13.0,3.0,Algeria,Africa,Djelfa,32364.0,3345.0,22100.0,213.0
715,Kratie,3.0,0.0,Cambodia,Asia,Kratie,11965.0,896.0,157.0,
716,Sidi Bel Abbes,12.0,5.0,Algeria,Africa,Sidi Bel Abbes,9381.0,3576.0,2960.0,221.0
717,Boumerdes,16.0,3.0,Algeria,Africa,Boumerdes,1436.0,699.0,889.0,213.0
718,Tipaza,11.0,4.0,Algeria,Africa,Tipaza,1704.0,613.0,1255.0,213.0
719,Piaui,8.0,6.0,Brazil,South America,Piaui,252586.0,7550.0,59447.0,
720,Constantine,4.0,10.0,Algeria,Africa,Constantine,2245.0,1557.0,1073.0,213.0
721,El Oued,4.0,1.0,Algeria,Africa,El Oued,43825.0,767.0,3073.0,211.0
722,Komi Rep.,0.0,0.0,Russian Fed.,Asia,Komi Rep.,417631.0,0.0,50747.0,
723,Rio De Janeiro,19.0,1.0,Brazil,South America,Rio De Janeiro,43743.0,17385.0,2352.0,
724,Rio Grande N,16.0,2.0,Brazil,South America,Rio Grande N,53138.0,11348.0,28045.0,
725,Laghouat,10.0,4.0,Algeria,Africa,Laghouat,27557.0,553.0,9312.0,221.0
726,El-Tarf,7.0,4.0,Algeria,Africa,El-Tarf,2867.0,1058.0,775.0,213.0
727,Ghardaia,0.0,0.0,Algeria,Africa,Ghardaia,84493.0,141.0,103.0,211.0
728,Illizi,0.0,0.0,Algeria,Africa,Illizi,295837.0,9.0,187.0,211.0
729,Mostaganem,9.0,9.0,Algeria,Africa,Mostaganem,2180.0,1444.0,1007.0,212.0
730,M'Sila,9.0,6.0,Algeria,Africa,M'Sila,17939.0,1653.0,17038.0,212.0
731,Ouargla,0.0,0.0,Algeria,Africa,Ouargla,154380.0,161.0,0.0,211.0
732,Naama,0.0,0.0,Algeria,Africa,Naama,29619.0,93.0,4917.0,221.0
733,Saida,8.0,8.0,Algeria,Africa,Saida,6762.0,2535.0,3754.0,222.0
734,Tindouf,0.0,0.0,Algeria,Africa,Tindouf,160785.0,1.0,69.0,211.0
735,Tiaret,11.0,7.0,Algeria,Africa,Tiaret,20116.0,7891.0,11330.0,222.0
736,Karnten,7.0,0.0,Austria,Europe,Karnten,9479.0,1135.0,4630.0,
737,Pailin,10.0,1.0,Cambodia,Asia,Pailin,1067.0,464.0,129.0,
738,Niederosterreich,7.0,3.0,Austria,Europe,Niederosterreich,18697.0,8743.0,3535.0,
739,Oberosterreich,4.0,1.0,Austria,Europe,Oberosterreich,12037.0,4495.0,4530.0,
740,Salzburg,7.0,0.0,Austria,Europe,Salzburg,7162.0,147.0,5096.0,
741,P'yongan-bukto,9.0,0.0,North Korea,Asia,P'yongan-bukto,12257.0,3461.0,190.0,
742,Tizi Ouzou,12.0,9.0,Algeria,Africa,Tizi Ouzou,2957.0,486.0,2610.0,213.0
743,Cabinda,0.0,0.0,Angola,Africa,Cabinda,7096.0,4.0,616.0,313.0
744,Steiermark,5.0,0.0,Austria,Europe,Steiermark,16406.0,2579.0,7300.0,
745,North Territory,0.0,0.0,Australia,Oceania,North Territory,1346754.0,160.0,168776.0,
746,Burgenland,12.0,2.0,Austria,Europe,Burgenland,4472.0,2490.0,295.0,
747,Cunene,10.0,9.0,Angola,Africa,Cunene,77198.0,3325.0,55815.0,312.0
748,Tirol,6.0,0.0,Austria,Europe,Tirol,12675.0,173.0,8518.0,
749,Huila,8.0,5.0,Angola,Africa,Huila,78723.0,13975.0,32990.0,322.0
750,Chittagong,15.0,2.0,Bangladesh,Asia,Chittagong,30494.0,15336.0,1888.0,
751,,,,,,Unit unavailable,9903.0,10.0,5741.0,
752,Huambo,10.0,0.0,Angola,Africa,Huambo,33181.0,5708.0,10452.0,322.0
753,Kuanza Norte,0.0,0.0,Angola,Africa,Kuanza Norte,19242.0,22.0,156.0,312.0
754,Dhaka,17.0,4.0,Bangladesh,Asia,Dhaka,30935.0,28333.0,2834.0,
755,Khulna,12.0,0.0,Bangladesh,Asia,Khulna,17563.0,13320.0,1342.0,
756,Lunda Norte,0.0,0.0,Angola,Africa,Lunda Norte,108044.0,730.0,8675.0,313.0
757,Luanda,6.0,9.0,Angola,Africa,Luanda,2683.0,547.0,1703.0,312.0
758,Hwanghae-bukto,9.0,0.0,North Korea,Asia,Hwanghae-bukto,8108.0,2983.0,42.0,
759,Lunda Sul,0.0,0.0,Angola,Africa,Lunda Sul,77839.0,209.0,9186.0,313.0
760,Sylhet,17.0,4.0,Bangladesh,Asia,Sylhet,12271.0,10596.0,802.0,
761,Santiago Estero,13.0,8.0,Argentina,South America,Santiago Estero,136692.0,22995.0,10303.0,
762,Tierra Del Fuego,0.0,0.0,Argentina,South America,Tierra Del Fuego,20806.0,0.0,1904.0,
763,Brest,9.0,7.0,Belarus,Europe,Brest,32572.0,15277.0,437.0,
764,Australian C.T.,0.0,0.0,Australia,Oceania,Australian C.T.,2358.0,0.0,9.0,
765,Gomel,9.0,0.0,Belarus,Europe,Gomel,40477.0,16389.0,176.0,
766,Queensland,10.0,0.0,Australia,Oceania,Queensland,1727568.0,18455.0,211706.0,
767,Vitebsk,6.0,5.0,Belarus,Europe,Vitebsk,40369.0,11902.0,972.0,
768,Vlaams Gewest,7.0,0.0,Belgium,Europe,Vlaams Gewest,13773.0,7333.0,4731.0,
769,Tasmania,11.0,0.0,Australia,Oceania,Tasmania,67400.0,713.0,114.0,
770,Victoria,6.0,12.0,Australia,Oceania,Victoria,227112.0,43973.0,3500.0,
771,West Australia,7.0,7.0,Australia,Oceania,West Australia,2524427.0,115177.0,110002.0,
772,Vorarlberg,0.0,0.0,Austria,Europe,Vorarlberg,2615.0,85.0,2077.0,
773,Barisal,12.0,3.0,Bangladesh,Asia,Barisal,10163.0,8365.0,919.0,
774,Region wallonne,7.0,0.0,Belgium,Europe,Region wallonne,16894.0,6737.0,7457.0,
775,Minsk,9.0,9.0,Belarus,Europe,Minsk,40276.0,17528.0,497.0,
776,Grodno,10.0,12.0,Belarus,Europe,Grodno,24956.0,13122.0,485.0,
777,Mogilev,5.0,2.0,Belarus,Europe,Mogilev,28931.0,14335.0,250.0,
779,Niari,0.0,0.0,Congo,Africa,Niari,25541.0,636.0,1946.0,313.0
780,Alibori,6.0,2.0,Benin,Africa,Alibori,26904.0,6401.0,73.0,312.0
781,Atakora,9.0,3.0,Benin,Africa,Atakora,20727.0,3378.0,192.0,313.0
782,Rio Grande S,14.0,5.0,Brazil,South America,Rio Grande S,271810.0,102699.0,81805.0,
783,Atlantique,0.0,0.0,Benin,Africa,Atlantique,3049.0,3.0,629.0,313.0
784,Nord - Ouest,9.0,0.0,Cameroon,Africa,Nord - Ouest,17325.0,1475.0,9227.0,314.0
785,Borgou,7.0,2.0,Benin,Africa,Borgou,25602.0,7575.0,974.0,313.0
786,Isla Juventud,10.0,0.0,Cuba,North America,Isla Juventud,2199.0,181.0,582.0,
787,Roraima,23.0,0.0,Brazil,South America,Roraima,223721.0,2278.0,8417.0,
788,Collines,10.0,0.0,Benin,Africa,Collines,14014.0,6352.0,1652.0,313.0
789,Kgalagadi,0.0,0.0,Botswana,Africa,Kgalagadi,105176.0,53.0,97797.0,311.0
790,Donga,9.0,0.0,Benin,Africa,Donga,11086.0,2075.0,2774.0,313.0
792,Couffo,9.0,1.0,Benin,Africa,Couffo,2401.0,754.0,121.0,313.0
793,Santa Catarina,22.0,0.0,Brazil,South America,Santa Catarina,95043.0,16421.0,2710.0,
794,Mono,0.0,0.0,Benin,Africa,Mono,1571.0,0.0,292.0,313.0
795,Oueme,0.0,0.0,Benin,Africa,Oueme,1287.0,56.0,216.0,313.0
796,Plateau,11.0,1.0,Benin,Africa,Plateau,3318.0,474.0,110.0,313.0
797,Zou,9.0,2.0,Benin,Africa,Zou,5285.0,2410.0,84.0,313.0
798,Battambang,10.0,0.0,Cambodia,Asia,Battambang,11862.0,5516.0,947.0,
799,Pando,23.0,0.0,Bolivia,South America,Pando,63916.0,6.0,195.0,
800,Kgatleng,5.0,39.0,Botswana,Africa,Kgatleng,7821.0,482.0,4717.0,311.0
801,BosneHercegovine,7.0,0.0,Bosnia Herzeg.,Europe,BosneHercegovine,26368.0,5990.0,9963.0,
802,Sergipe,7.0,11.0,Brazil,South America,Sergipe,21933.0,7344.0,10742.0,
803,Chobe,3.0,6.0,Botswana,Africa,Chobe,20962.0,246.0,10096.0,312.0
804,Ghanzi,0.0,0.0,Botswana,Africa,Ghanzi,114454.0,22.0,112311.0,311.0
805,Ngamiland,0.0,0.0,Botswana,Africa,Ngamiland,111464.0,230.0,90106.0,312.0
806,Kweneng,9.0,17.0,Botswana,Africa,Kweneng,36938.0,827.0,31040.0,311.0
807,La Habana,8.0,0.0,Cuba,North America,La Habana,5525.0,3776.0,1358.0,
808,North East,11.0,11.0,Botswana,Africa,North East,5341.0,467.0,2905.0,311.0
809,Acre,20.0,0.0,Brazil,South America,Acre,152581.0,2547.0,279.0,
810,Amapa,0.0,0.0,Brazil,South America,Amapa,140205.0,1715.0,3817.0,
811,Sao Paulo,17.0,0.0,Brazil,South America,Sao Paulo,248363.0,170745.0,7074.0,
812,South-East,9.0,26.0,Botswana,Africa,South-East,2015.0,128.0,1016.0,312.0
813,Southern,9.0,12.0,Botswana,Africa,Southern,27369.0,1512.0,18425.0,311.0
814,Ceara,12.0,7.0,Brazil,South America,Ceara,147263.0,11256.0,46912.0,
816,Distrito Federal,2.0,3.0,Brazil,South America,Distrito Federal,5803.0,1762.0,1232.0,
817,Goias,7.0,0.0,Brazil,South America,Goias,340112.0,132818.0,85611.0,
818,Paraiba,13.0,8.0,Brazil,South America,Paraiba,56375.0,10204.0,18470.0,
819,Parana,21.0,0.0,Brazil,South America,Parana,198542.0,111427.0,2419.0,
820,Pernambuco,8.0,3.0,Brazil,South America,Pernambuco,98583.0,17615.0,29604.0,
825,Liaoning Sheng,11.0,3.0,China,Asia,Liaoning Sheng,146592.0,73800.0,12255.0,
828,,,,,,Equateur,398171.0,15874.0,7687.0,314.0
831,,,,,,Kasai Occidental,153552.0,1906.0,340.0,314.0
834,Kampong Speu,4.0,5.0,Cambodia,Asia,Kampong Speu,6969.0,2472.0,1031.0,
841,Kampong Cham,5.0,0.0,Cambodia,Asia,Kampong Cham,9444.0,6103.0,132.0,
845,Stung Treng,1.0,0.0,Cambodia,Asia,Stung Treng,12079.0,264.0,187.0,
847,Extrême - Nord,9.0,1.0,Cameroon,Africa,ExtrÃªme - Nord,33908.0,18472.0,2978.0,312.0
852,Kampong Chhnang,8.0,0.0,Cambodia,Asia,Kampong Chhnang,5289.0,2203.0,193.0,
853,Littoral,6.0,5.0,Cameroon,Africa,Littoral,20007.0,227.0,621.0,314.0
854,Nord,5.0,1.0,Cameroon,Africa,Nord,66358.0,15296.0,3710.0,313.0
857,Sud,0.0,0.0,Cameroon,Africa,Sud,47166.0,5.0,10.0,314.0
858,Sud - Ouest,11.0,7.0,Cameroon,Africa,Sud - Ouest,24526.0,480.0,1171.0,314.0
860,Banteay Meanchey,9.0,0.0,Cambodia,Asia,Banteay Meanchey,6114.0,4205.0,730.0,
861,Kampot,7.0,0.0,Cambodia,Asia,Kampot,4848.0,2028.0,427.0,
862,Alberta,19.0,3.0,Canada,North America,Alberta,663265.0,90854.0,129541.0,
863,Koh Kong,12.0,0.0,Cambodia,Asia,Koh Kong,11916.0,223.0,1513.0,
864,Kandal,9.0,0.0,Cambodia,Asia,Kandal,3560.0,2123.0,5.0,
865,Preah Sihanouk,9.0,0.0,Cambodia,Asia,Preah Sihanouk,1444.0,277.0,192.0,
866,Mondul Kiri,9.0,0.0,Cambodia,Asia,Mondul Kiri,13594.0,139.0,575.0,
867,Manitoba,19.0,4.0,Canada,North America,Manitoba,649861.0,42480.0,85579.0,
868,Ratanak Kiri,3.0,4.0,Cambodia,Asia,Ratanak Kiri,11785.0,595.0,54.0,
869,Siem Reap,8.0,0.0,Cambodia,Asia,Siem Reap,10550.0,4325.0,421.0,
870,New Brunswick,0.0,0.0,Canada,North America,New Brunswick,72710.0,634.0,4748.0,
871,Newfoundland,0.0,0.0,Canada,North America,Newfoundland,401265.0,21.0,125362.0,
872,Otdar Meanchey,6.0,0.0,Cambodia,Asia,Otdar Meanchey,6608.0,1867.0,853.0,
873,Prey Veng,12.0,0.0,Cambodia,Asia,Prey Veng,4748.0,4374.0,0.0,
874,Svay Rieng,17.0,4.0,Cambodia,Asia,Svay Rieng,2859.0,2529.0,22.0,
875,Nova Scotia,0.0,0.0,Canada,North America,Nova Scotia,54906.0,267.0,6132.0,
876,Takeo,9.0,2.0,Cambodia,Asia,Takeo,3464.0,3062.0,58.0,
877,Ontario,10.0,1.0,Canada,North America,Ontario,987837.0,29668.0,26902.0,
878,Adamaoua,11.0,0.0,Cameroon,Africa,Adamaoua,64090.0,2442.0,21659.0,313.0
879,Prince Edward,15.0,1.0,Canada,North America,Prince Edward,5916.0,1127.0,359.0,
880,Centre,0.0,0.0,Cameroon,Africa,Centre,68769.0,676.0,19962.0,314.0
881,Saskatchewan,17.0,2.0,Canada,North America,Saskatchewan,652693.0,162547.0,133968.0,
882,Est,0.0,0.0,Cameroon,Africa,Est,109055.0,114.0,20432.0,314.0
883,Mambéré-Kadéï,10.0,0.0,Central Africa,Africa,MambÃ©rÃ©-KadÃ©Ã¯,29467.0,373.0,11235.0,314.0
884,British Columbia,12.0,0.0,Canada,North America,British Columbia,939564.0,3988.0,167770.0,
885,NW Territories,0.0,0.0,Canada,North America,NW Territories,1343806.0,0.0,494691.0,
886,Québec,19.0,0.0,Canada,North America,QuÃ©bec,1507304.0,12587.0,396425.0,
888,Bamingui,0.0,0.0,Central Africa,Africa,Bamingui,58462.0,85.0,11901.0,313.0
889,Ombella M'Poko,0.0,0.0,Central Africa,Africa,Ombella M'Poko,31912.0,195.0,24168.0,313.0
890,Kien Giang,12.0,0.0,Viet Nam,Asia,Kien Giang,6221.0,5545.0,328.0,
891,Basse-Kotto,4.0,0.0,Central Africa,Africa,Basse-Kotto,16777.0,363.0,2215.0,314.0
892,Haut-Mbomou,0.0,0.0,Central Africa,Africa,Haut-Mbomou,56380.0,4.0,5260.0,313.0
893,Hebei Sheng,10.0,0.0,China,Asia,Hebei Sheng,187875.0,102900.0,40793.0,
894,Kémo,4.0,0.0,Central Africa,Africa,KÃ©mo,16461.0,308.0,10614.0,313.0
895,Fujian Sheng,29.0,0.0,China,Asia,Fujian Sheng,121306.0,9205.0,24533.0,
896,Lobaye,0.0,0.0,Central Africa,Africa,Lobaye,18507.0,79.0,4968.0,314.0
897,Nana-Mambéré,0.0,0.0,Central Africa,Africa,Nana-MambÃ©rÃ©,27188.0,432.0,16291.0,313.0
898,Sangha-Mbaéré,0.0,0.0,Central Africa,Africa,Sangha-MbaÃ©rÃ©,18556.0,28.0,65.0,314.0
899,,,,,,Biltine,54019.0,2798.0,24889.0,311.0
900,Guangdong Sheng,24.0,0.0,China,Asia,Guangdong Sheng,175809.0,31835.0,13516.0,
901,Guizhou Sheng,12.0,3.0,China,Asia,Guizhou Sheng,174892.0,22825.0,53405.0,
902,Guangxi Z.Z.,18.0,0.0,China,Asia,Guangxi Z.Z.,236688.0,33101.0,34981.0,
903,Hainan Sheng,15.0,4.0,China,Asia,Hainan Sheng,33787.0,9048.0,1547.0,
904,Heilongjiang S.,12.0,0.0,China,Asia,Heilongjiang S.,448269.0,174126.0,46018.0,
905,,,,,,Guera,61038.0,3252.0,8090.0,312.0
906,,,,,,Kasai Oriental,172408.0,4635.0,399.0,314.0
907,,,,,,Lac,16465.0,366.0,12305.0,311.0
908,,,,,,Katanga,486728.0,18137.0,29769.0,313.0
909,,,,,,Logone Occ.,8807.0,6500.0,0.0,312.0
910,Nei Mongol Z.,13.0,4.0,China,Asia,Nei Mongol Z.,1150760.0,93522.0,756498.0,
911,Antofagasta,0.0,0.0,Chile,South America,Antofagasta,126095.0,3.0,15051.0,
912,Araucania,8.0,0.0,Chile,South America,Araucania,31664.0,5467.0,974.0,
913,Atacama,0.0,0.0,Chile,South America,Atacama,75635.0,68.0,20672.0,
914,,,,,,Kinshasa,10853.0,948.0,14.0,313.0
915,Carlos Ibañez,0.0,0.0,Chile,South America,Carlos IbaÃ±ez,99498.0,345.0,10556.0,
916,Magdalena,11.0,0.0,Colombia,South America,Magdalena,22021.0,1897.0,10666.0,
917,Biobio,15.0,0.0,Chile,South America,Biobio,36976.0,4972.0,2876.0,
918,Tolima,16.0,0.0,Colombia,South America,Tolima,23409.0,2125.0,8020.0,
919,Coquimbo,0.0,0.0,Chile,South America,Coquimbo,40962.0,612.0,11123.0,
920,,,,,,Nord-Kivu,58789.0,10454.0,1679.0,314.0
921,Beijing Shi,9.0,0.0,China,Asia,Beijing Shi,16434.0,5585.0,1921.0,
922,Qinghai Sheng,14.0,3.0,China,Asia,Qinghai Sheng,714211.0,5270.0,603351.0,
923,Chongqing Shi,16.0,0.0,China,Asia,Chongqing Shi,82034.0,28922.0,21531.0,
924,Gansu Sheng,18.0,8.0,China,Asia,Gansu Sheng,405461.0,54129.0,257116.0,
925,Henan Sheng,22.0,0.0,China,Asia,Henan Sheng,166254.0,128156.0,6870.0,
926,Xinjiang U.Z.,1.0,8.0,China,Asia,Xinjiang U.Z.,1605659.0,59695.0,743812.0,
927,Hubei Sheng,16.0,0.0,China,Asia,Hubei Sheng,186008.0,66964.0,9830.0,
928,Cesar,13.0,1.0,Colombia,South America,Cesar,22936.0,4589.0,9592.0,
929,,,,,,Maniema,127599.0,2659.0,2399.0,314.0
930,Zhejiang Sheng,18.0,0.0,China,Asia,Zhejiang Sheng,101033.0,24412.0,1830.0,
931,Ningxia Huizu Z.,15.0,7.0,China,Asia,Ningxia Huizu Z.,52257.0,11488.0,40062.0,
932,Shaanxi Sheng,21.0,8.0,China,Asia,Shaanxi Sheng,205443.0,52145.0,136121.0,
933,Shandong Sheng,12.0,0.0,China,Asia,Shandong Sheng,154851.0,132263.0,13798.0,
934,Shanghai Shi,16.0,0.0,China,Asia,Shanghai Shi,6095.0,4593.0,32.0,
935,Bolivar,8.0,0.0,Colombia,South America,Bolivar,26010.0,1451.0,8356.0,
936,Shanxi Sheng,17.0,8.0,China,Asia,Shanxi Sheng,155066.0,58296.0,83834.0,
937,Karnataka,9.0,3.0,India,Asia,Karnataka,191358.0,156625.0,7832.0,
938,Sichuan Sheng,14.0,2.0,China,Asia,Sichuan Sheng,483792.0,92973.0,244022.0,
939,Tianjin Shi,15.0,0.0,China,Asia,Tianjin Shi,12066.0,8420.0,493.0,
940,Antioquia,6.0,0.0,Colombia,South America,Antioquia,63192.0,4739.0,7265.0,
941,Xizang Zizhiqu,8.0,4.0,China,Asia,Xizang Zizhiqu,1125855.0,585.0,961390.0,
942,Choco,16.0,2.0,Colombia,South America,Choco,45192.0,64.0,4098.0,
943,Likouala,0.0,0.0,Congo,Africa,Likouala,66401.0,175.0,0.0,314.0
944,Kerala,22.0,0.0,India,Asia,Kerala,37912.0,4259.0,277.0,
945,Yunnan Sheng,23.0,0.0,China,Asia,Yunnan Sheng,383388.0,33110.0,139357.0,
946,Amazonas,0.0,0.0,Colombia,South America,Amazonas,107540.0,2.0,15.0,
947,Guajira,23.0,2.0,Colombia,South America,Guajira,21317.0,872.0,13230.0,
948,Arauca,17.0,0.0,Colombia,South America,Arauca,25338.0,2413.0,18242.0,
949,Guaviare,0.0,0.0,Colombia,South America,Guaviare,55592.0,0.0,731.0,
950,Cauca,13.0,0.0,Colombia,South America,Cauca,29098.0,2057.0,4114.0,
951,Atlantico,8.0,3.0,Colombia,South America,Atlantico,4463.0,701.0,3426.0,
952,Caldas,13.0,0.0,Colombia,South America,Caldas,7554.0,983.0,992.0,
953,Caqueta,0.0,0.0,Colombia,South America,Caqueta,90142.0,181.0,1843.0,
954,Cordoba,6.0,0.0,Colombia,South America,Cordoba,24927.0,4138.0,9149.0,
955,Guainia,0.0,0.0,Colombia,South America,Guainia,69684.0,1.0,189.0,
